"","T","P","TSA","TSB","MB","Rain"
"292",5.405,0.46644,8.303685625,8.497584375,0.137353333333333,0
"293",3.889,0.50124,7.72953104166667,7.9743725,0.138020625,0
"294",6.48,0.40668,7.766011875,7.873056875,0.138538333333333,0.00733
"295",6.282,0.39048,8.09940291666667,8.08508375,0.139063333333333,0.07674
"296",1.462,0.369,7.16888541666667,7.53818833333333,0.145622916666667,0.5033
"297",1.303,0.41232,6.59880458333333,6.97786479166667,0.167307083333333,0.03614
"298",0.8658,0.20964,6.24606604166667,6.64511,0.165696458333333,0.1516
"299",-0.6209,0.21696,6.04263208333333,6.44359229166667,0.16683375,0.0535
"300",-1.318,0.15696,5.67185875,6.122531875,0.168092708333333,0.00133
"301",-2.542,0.14544,5.30074833333333,5.80556791666667,0.168902708333333,0.00033
"302",-4.899,9.8592e-11,4.815534375,5.40824875,0.16959,0
"303",-1.585,0.088872,4.43420875,5.05232375,0.170099166666667,0
"304",4.651,0.061236,4.51445833333333,4.95314604166667,0.1705225,0.033
"305",5.415,0.2148,5.46707979166667,5.52923375,0.17122375,0.02033
"306",5.566,0.067116,5.72541833333333,5.8036975,0.172028541666667,0.08801
"307",5.816,0.1614,6.433721875,6.319926875,0.173511875,0.04734
"308",3.726,0.09156,6.11803666666667,6.21549375,0.175112916666667,0.00133
"309",4.319,0.21096,6.01640208333333,6.12279833333333,0.176218541666667,0
"310",4.026,0.099924,6.17949875,6.21362270833333,0.176937916666667,0.00433
"311",6.149,0.111168,6.396443125,6.35281270833333,0.17752,0.01131
"312",5.93,0.096384,6.75341145833333,6.63529729166667,0.17814625,0.01772
"313",4.015,0.115464,6.64912208333333,6.63973958333333,0.179085625,0.02606
"314",2.255,0.079512,6.32321833333333,6.4352175,0.180242708333333,0.0169
"315",3.042,0.05298,6.080874375,6.20804354166667,0.18115375,0.01467
"316",3.226,0.0429,5.986040625,6.10886208333333,0.182380208333333,0.1824
"317",5.196,0.112944,6.15771291666667,6.1628225,0.197049583333333,0.09473
"318",4.077,0.14112,6.29158583333333,6.29788125,0.204321458333333,0
"319",5.385,0.086076,6.29002229166667,6.28459333333333,0.207171666666667,0.007
"320",7.118,0.13536,6.69954291666667,6.53246166666667,0.209170833333333,0
"321",4.803,0.19488,6.59301125,6.571808125,0.210953333333333,0
"322",1.55,0.14796,5.924695,6.13918479166667,0.21240125,0
"323",-2.767,0.060948,5.24648895833333,5.62922395833333,0.213572916666667,0
