Year,Month,Day,co2,TotGlob,PPFD,Temp,Precip,Press,VPD,RH,Temp_Soil_1,swvl1
1974,12,14,380,4.85011459966991,7.67939498769137,-0.538445326908802,0.630166353958925,1000,0.0552148144433289,83.9835302920235,4.62249480249928,0.382265861084825
1974,12,15,380,3.35294128867927,3.27665283463557,0.490055335974215,1.54945282111734,1000,-0.056378211033792,95.8130523198787,4.57414657034738,0.422777802177484
1974,12,16,380,3.37864994537239,3.68416826881616,0.292092626518767,1.4061614896373,1000,-0.0842196484959772,99.3121072403505,4.71428677125832,0.415186715556305
1974,12,17,380,2.81676771040832,4.40539972076071,0.095327402405446,2.01578231916634,1000,-0.128798710198883,95.0749515423583,4.57125154895988,0.397482795778524
1974,12,18,380,2.75841441004054,4.20919496171167,-0.382465349555951,0.756574195029007,1000,-0.053661811206671,95.7470936148427,4.62993202188094,0.396451896869429
1974,12,19,380,2.85252465891094,5.24372371721696,1.06364262274649,1.15122228533124,1000,-0.102351552808686,99.9710402561989,4.61458405200325,0.37931175702855
1974,12,20,380,3.46667212912624,6.15458673548084,-0.477182590310243,1.1241832820755,1000,-0.00013673203982606,94.3749256068118,4.44813670603273,0.380082744805366
1974,12,21,380,2.38294323541295,4.33738757687826,1.68228521201471,0.420634829155854,1000,0.0281489203938612,98.0844963372343,4.46994424212291,0.39324464576818
1974,12,22,380,1.9772439520863,3.50310545140174,4.66156872754759,1.04861112059375,1000,-0.0368960035176742,98.8460939983801,4.6666468145823,0.411821586182404
1974,12,23,380,4.55798799292733,8.82703622736119,2.49691649896582,0.354194901342775,1000,-0.0688541357468497,94.0532377026617,4.85728752182059,0.425589261403782
1974,12,24,380,0.919151903629118,1.06001168469533,3.19850670545472,1.19224284049234,1000,0.000652135221545308,97.5082001880668,4.93027056031695,0.420932800239295
1974,12,25,380,1.02944277363438,0.661807239304118,3.43123015563902,1.1998258308539,1000,-0.107429481648976,99.5334248845576,5.42293469185578,0.425977589587061
1974,12,26,380,1.64026472568833,1.56623856269972,2.50571411684478,1.44472996488864,1000,-0.15440101637827,98.4246185464983,5.22865515879733,0.415857546124268
1974,12,27,380,2.28117699696968,4.59284649488774,1.43418616084815,0.575589681906835,1000,-0.131470803767108,96.2816786465351,4.220729095065,0.400407567090324
1974,12,28,380,6.06393427869069,12.2573704446546,-2.03578207244615,0.406241486626947,1000,-0.0297984960914498,91.6815229641591,3.46661238658764,0.387905587847529
1974,12,29,380,6.19938994506084,10.0039723517547,-5.2485062409481,0.957742963828456,1000,-0.207933893512233,97.286625508529,1.21729548413538,0.389195586600689
1974,12,30,380,6.0692753140067,12.1404386981964,-7.92085330917041,0.839140658020602,1000,-0.0326029709852269,86.3756539747471,-0.820333515193557,0.380312643405654
1974,12,31,380,8.76771338949904,16.9900113259176,-10.9268741157498,0.368935378047205,1000,-0.109812372408575,91.0285254167882,-2.24838844123961,0.373602488281337
1975,1,01,380,6.01343687617115,10.0479226389604,-1.63005704582005,0.852229134487715,1000,-0.0121397635032682,95.3546760279269,2.17972847783746,0.390793371188809
1975,1,02,380,5.94682706912024,11.6178547670343,1.31352508205857,0.280833020480749,1000,0.00764442854173933,92.3965211401545,3.5594263825464,0.37214873199194
1975,1,03,380,6.11010110741345,12.1203919343743,1.51006113928459,0.587423222987893,1000,-0.0301446678116988,96.8916143235757,3.66289455787941,0.385717198505377
1975,1,04,380,5.99299241961389,11.8831835320479,-1.48241960972373,0.545772782864002,1000,0.0197531261420314,90.0230661267388,3.8659654165362,0.381850827786115
