date,T,VPD,PAR,Rain,CO2,fAPAR,TSA,TSB,MB
2006-02-13,-2.014429512677,0.000790752584476655,2.84075986493222,0,380,0.7,2.36260657270253,2.27621783151591,0.3473901454688
2006-02-14,2.20931954610806,0.00460300478738433,6.98431347699663,0,380,0.7,4.04102295509112,3.99173923501633,0.336421742205443
2006-02-15,2.02917490173015,0.00164665452507701,4.74372117821399,0,380,0.7,4.02182564136775,4.00884612924562,0.331105893508161
2006-02-16,-2.72525172997532,0.0230153248453582,5.29770687206665,0,380,0.7,2.78602423056495,2.73457546392963,0.334026318155509
2006-02-17,-9.84367008705129,0.0542470772526821,6.28481133028102,0,380,0.7,-0.653157662237765,-0.632822353832038,0.328897923893704
2006-02-18,-9.74603505164825,0.0331737266699092,4.48219745445674,1.23752694074441,380,0.7,-1.32148002350295,-1.34397228682373,0.337345264173776
2006-02-19,-1.92259843226843,0.0156811256411678,4.82176998150553,0,380,0.7,1.32005501142005,1.23876256613791,0.33933241664525
2006-02-20,-0.619007338676782,0.0508279179077847,8.52843145072281,0,380,0.7,2.10700904954714,2.16088559174961,0.340296579412683
2006-02-21,-3.71035338052825,0.0250149849276805,10.3381256883799,0,380,0.7,-0.224698561995092,-0.28616371067633,0.330546536392417
2006-02-22,2.54855874981107,-0.00251977320772134,4.57972244351185,0,380,0.7,1.87752022603028,1.8601519318048,0.336563150365888
2006-02-23,0.822683618959987,0.0461093255096077,3.74694782533167,0,380,0.7,-1.32285481829776,-1.26371714594603,0.320688214537077
2006-02-24,1.11330533684405,0.0918319668668344,7.33745790151642,0,380,0.7,-2.52273832552526,-2.31792902753621,0.323826646874499
2006-02-25,-4.22321353377515,0.0862450135753491,15.0019954171179,0,380,0.7,-2.59359023936775,-2.59059947692207,0.325220626365877
2006-02-26,-7.09682586653778,0.036764387494847,14.6024570117138,0,380,0.7,-2.41301880934038,-2.52161442990392,0.321454241565156
2006-02-27,-6.58693690325181,0.00298828838539743,10.7752079553999,0,380,0.7,-2.50116178099512,-2.56736283418499,0.322163193162301
2006-02-28,-4.04136047346334,0.0465094865116171,13.6358187438179,0,380,0.7,-0.868926535936963,-0.854501185339436,0.309405038884146
2006-03-01,-1.30611203623249,0.000896112216082261,7.59924823026597,0,380,0.7,1.02639946170204,0.909275959899962,0.300707434558611
2006-03-02,-6.27157750962543,0.0119551115843337,11.1392991386774,0,380,0.7,0.909495937412055,0.851106070960567,0.305155999407107
2006-03-03,-4.56209645492313,0.00888261973638062,9.27884611409554,0,380,0.7,0.112121164181965,-0.0414091869606162,0.301819481267343
2006-03-04,-3.42427221728131,-0.00233659013930553,10.8751631655364,0,380,0.7,0.295022989200128,0.14657012017305,0.303832735731302
2006-03-05,-3.19313813173147,-0.0101181535929647,10.4940606520637,0,380,0.7,0.186541318767009,0.137167293985583,0.299947135408151
2006-03-06,-7.60139085024881,0.00720642307954144,9.43120749668662,0,380,0.7,-3.43235915547554,-3.53328705735421,0.285851300609758
