date,T,Rain,PPFD,TSA,TSB,MB,VPD,PPFD_max,CO2,SWP
1989-10-01,3.42646306355797,0.0789953125111727,184.324240166558,3.54817225138349,5.92743072509768,0.361937475701173,0.0220582441340972,651.377809027778,380,0.104728826670701
1989-10-02,4.12382787068687,0.0697856910178984,166.409535029659,4.65681991577151,6.08911794026695,0.370397878189882,0.00917197297690383,609.98659375,380,0.103035007680076
1989-10-03,3.90464680989586,0.000786470967758154,137.137199896918,3.96691538492841,5.23203175862633,0.36250717441241,0.0216739526991001,499.442763888889,380,0.094495632288329
1989-10-04,7.01906356811526,0.0192462343946431,89.5551249254015,6.40768330891929,6.16440734863284,0.357217522958914,0.0196640766902251,409.463569444444,380,0.0955993798800907
1989-10-05,3.93696746826174,0,227.053319661458,4.36315943400067,6.24311345418297,0.351351067423821,0.0275042665539312,854.106118055556,380,0.0957769652601358
1989-10-06,1.33434702555341,0,209.220504951477,-0.406673177083311,3.11772054036461,0.346900517741839,0.0150276836595691,757.333777777778,380,0.0873109518283264
1989-10-07,1.09407196044924,0.00212583923797638,102.434992759422,-0.796840413411436,1.38237152099612,0.345135904848576,0.00734899117332024,416.092840277778,380,0.0837474407411347
1989-10-08,3.06663411458336,0.00932556987957393,63.8635106827771,2.14857126871747,2.47355041503909,0.344272799789906,0.00833721228475067,262.591519097222,380,0.0804544540703697
1989-10-09,4.90586751302086,0.0193968932317527,78.607609447338,3.85839869181317,3.98756179809573,0.34341561794281,0.0140515029147679,385.23634375,380,0.0827169370140528
1989-10-10,4.25432993570966,0.142320828099211,53.1735607785826,3.98921864827476,4.5258613586426,0.352126233279705,0.00927633063646744,208.992574652778,380,0.0832352860173694
1989-10-11,4.61688385009768,0.101952973182051,37.2949972731979,4.48902282714846,4.88473536173505,0.373484278718631,0.00304276760127712,159.401539930556,380,0.0820611188079222
1989-10-12,2.84248758951825,0.343719888855768,29.7633624092385,3.42257715861005,4.67763417561851,0.409971627096335,0.00331477367878479,116.041508680556,380,0.0806565630176022
1989-10-13,2.6995305379232,0.186712320806729,23.3424096059446,2.69581247965497,3.59983088175458,0.40746483951807,0.00252621941275768,78.0154409722222,380,0.0818537271769653
1989-10-14,4.14769643147789,0.0243395397963771,66.524330612889,3.81066792805992,4.11972579956057,0.394761224587758,0.00500654312178112,289.164984375,380,0.0812877658157343
1989-10-15,2.53151219685875,0.0343419090829874,117.809267650463,3.27607371012372,4.31067682902021,0.389097154140472,0.00595467300806922,576.828899305556,380,0.0814502074389984
1989-10-16,2.56191151936851,0.00246374237633518,122.989980111581,1.19613037109377,2.86359812418622,0.382717847824097,0.00914871036922206,502.932255208333,380,0.0822791080101185
1989-10-17,1.70861078898114,0.00111215057074787,61.483588478371,0.893987274169945,2.15148569742841,0.378891182442506,0.00328736859461474,274.852515625,380,0.0836576750754096
1989-10-18,1.30108795166018,0.0192168112107538,60.8146630768953,0.380343373616559,1.82261301676435,0.380357945958773,0.00349896767743231,291.325467013889,380,0.0845729032374844
1989-10-19,6.06127955118817,0.0479554920147507,46.6897994113498,4.58225657145185,3.09979782104494,0.378059312701225,0.00369001096618872,193.503272569444,380,0.0855479352030329
1989-10-20,8.06511586507164,0.0528865118572715,12.4393197337963,7.24806238810224,5.45442606608075,0.38708657771349,0.00345285511218266,55.876703125,380,0.0859792949962447
1989-10-21,7.78681335449221,0.0830267906621884,27.0152075511791,7.3693672180176,6.3846997578939,0.384935667117437,0.0032364431454783,131.959505208333,380,0.0842518445304916
1989-10-22,8.56318817138674,0.414640444150886,125.930055582682,8.09976476033531,7.10438435872398,0.417157863577207,0.0188640805445542,564.417005208333,380,0.0839623656451967
1989-10-23,7.50564092000328,0.309172457093609,36.5975719121297,7.35670369466148,7.02645772298179,0.419422154625257,0.00613152718320408,207.77265625,380,0.0835951173090371
1989-10-24,5.99535013834638,0.00508688050615547,46.8220548186126,5.76388575236005,6.43455785115562,0.403722383081913,0.00549565108125217,237.579777777778,380,0.0827967096894381
1989-10-25,4.82401301066083,0.11968735170124,32.7677148833098,5.00439478556317,5.68791859944664,0.402119179566701,0.00450390298507902,155.782633680556,380,0.0822301327292874
1989-10-26,4.67102711995445,0.00280136944989332,75.5186334544994,4.65314890543622,5.28334070841474,0.397857539355755,0.00627632344635818,325.751475694444,380,0.0618412953842916
1989-10-27,3.7102358500163,0.000913797902531618,81.7918747911807,3.83500823974612,4.80959218343101,0.388233790795008,0.0166832667053127,388.797909722222,380,0.0552954509387114
1989-10-28,2.66043624877932,0.118749249409689,49.2413987873219,2.35474929809573,3.88242111206057,0.390479035675526,0.00504888329033175,231.661670138889,380,0.0532182822398414
1989-10-29,3.86025772094729,0.000830457572931209,52.5780980326335,3.97317276000979,3.81297709147138,0.39471689114968,0.00736098536475855,228.408607638889,380,0.0513389315968451
1989-10-30,2.93310572306317,0.0218340527074664,14.9351247339602,3.173725382487,3.83830286661786,0.385880159835021,0.0107954869234507,80.4744045138889,380,0.0494691984810638
1989-10-31,2.27427953084312,0.0348577858252005,11.4623846887659,2.55604578653974,3.64588063557945,0.383757976194223,0.00436047511716248,52.0768116319444,380,0.0476256401354257
1989-11-01,2.24112599690758,0.0218993213441839,11.1166187348896,2.38942998250328,3.31514129638674,0.381426761547724,0.00221264632650909,64.5421927083333,380,0.0462501513662407
1989-11-02,3.65469767252606,0.00740775310248409,22.2419173093019,3.54244257609052,3.7502634684245,0.378068039814631,0.00425129463244191,138.685128472222,380,0.0456881200706916
1989-11-03,3.69774398803713,0.00251007317804882,38.3879830283412,3.37486801147463,3.93429209391278,0.373911445339521,0.00596196087494415,185.232935763889,380,0.0453008247940815
1989-11-04,3.26623433430992,0.360127995458962,24.6509954223633,3.50304438273114,3.55700454711916,0.385002677639325,0.00814082840303866,127.923644097222,380,0.0451224909338833
1989-11-05,4.46371358235679,0.342402035130363,6.1882659233941,4.20586293538414,3.8532285054525,0.428785080711047,0.0021883086961821,30.1085498046875,380,0.0450831621713414
1989-11-06,6.32692743937177,0.0493820689548841,15.021321379485,5.79714736938479,5.05931116739911,0.421350801984469,0.00434184419531696,79.8895416666667,380,0.045493396590695
1989-11-07,6.02852910359703,0.055878445072229,8.46966837112992,5.86668421427411,5.54497934977216,0.405947806934516,0.00158984715949024,48.5448940972222,380,0.0455250685636309
1989-11-08,4.3109553019206,0.434475144250731,5.0900312093099,4.66775029500328,5.21845906575523,0.434036294619242,0.000470767532934598,24.116291124132,380,0.0458967189269256
1989-11-09,5.55073572794599,0.0438309788866794,11.3583261809172,5.48415908813479,5.17727305094403,0.41524204860131,0.000486368541211229,61.5788064236111,380,0.0461315740636655
1989-11-10,5.43681488037112,0.063893055785987,9.73617606155961,5.48476562500002,5.34083582560224,0.413988269865513,0.00139872739591761,48.78003515625,380,0.0463026258128939
